 # Frequency[cm^-1] DOS PDOS
  4.5362826005E+01  5.0918784861E-04  3.9218E-05  3.9543E-05  3.9543E-05  3.9860E-05  3.9860E-05  3.9218E-05  6.7966E-05  6.8007E-05  6.8007E-05  6.7966E-05
  4.6362826005E+01  5.3482679234E-04  4.1162E-05  4.1519E-05  4.1519E-05  4.1858E-05  4.1858E-05  4.1162E-05  7.1414E-05  7.1460E-05  7.1460E-05  7.1414E-05
  4.7362826005E+01  5.6149966688E-04  4.3184E-05  4.3572E-05  4.3572E-05  4.3937E-05  4.3937E-05  4.3184E-05  7.5003E-05  7.5054E-05  7.5054E-05  7.5003E-05
  4.8362826005E+01  5.8858407091E-04  4.5236E-05  4.5655E-05  4.5655E-05  4.6048E-05  4.6048E-05  4.5236E-05  7.8648E-05  7.8704E-05  7.8704E-05  7.8648E-05
  4.9362826005E+01  6.1608000445E-04  4.7318E-05  4.7766E-05  4.7766E-05  4.8192E-05  4.8192E-05  4.7318E-05  8.2350E-05  8.2413E-05  8.2413E-05  8.2350E-05
  5.0362826005E+01  6.4398746748E-04  4.9429E-05  4.9907E-05  4.9907E-05  5.0368E-05  5.0368E-05  4.9429E-05  8.6109E-05  8.6180E-05  8.6180E-05  8.6109E-05
  5.1362826005E+01  6.7230646001E-04  5.1570E-05  5.2078E-05  5.2078E-05  5.2576E-05  5.2576E-05  5.1570E-05  8.9926E-05  9.0004E-05  9.0004E-05  8.9926E-05
  5.2362826005E+01  7.0103698205E-04  5.3739E-05  5.4277E-05  5.4277E-05  5.4815E-05  5.4815E-05  5.3739E-05  9.3800E-05  9.3888E-05  9.3888E-05  9.3800E-05
  5.3362826005E+01  7.4066951210E-04  5.6757E-05  5.7327E-05  5.7327E-05  5.7907E-05  5.7907E-05  5.6757E-05  9.9122E-05  9.9222E-05  9.9222E-05  9.9122E-05
  5.4362826005E+01  8.0399390090E-04  6.1621E-05  6.2227E-05  6.2227E-05  6.2855E-05  6.2855E-05  6.1621E-05  1.0759E-04  1.0770E-04  1.0770E-04  1.0759E-04
  5.5362826005E+01  8.8588659724E-04  6.7932E-05  6.8572E-05  6.8572E-05  6.9262E-05  6.9262E-05  6.7932E-05  1.1852E-04  1.1866E-04  1.1866E-04  1.1852E-04
  5.6362826005E+01  1.0210388278E-03  7.8398E-05  7.9069E-05  7.9069E-05  7.9855E-05  7.9855E-05  7.8398E-05  1.3652E-04  1.3668E-04  1.3668E-04  1.3652E-04
  5.7362826005E+01  1.0788946909E-03  8.2792E-05  8.3501E-05  8.3501E-05  8.4387E-05  8.4387E-05  8.2792E-05  1.4430E-04  1.4447E-04  1.4447E-04  1.4430E-04
  5.8362826005E+01  1.0379969641E-03  7.9505E-05  8.0250E-05  8.0250E-05  8.1135E-05  8.1135E-05  7.9505E-05  1.3896E-04  1.3915E-04  1.3915E-04  1.3896E-04
  5.9362826005E+01  1.0401654575E-03  7.9564E-05  8.0359E-05  8.0359E-05  8.1269E-05  8.1269E-05  7.9564E-05  1.3933E-04  1.3956E-04  1.3956E-04  1.3933E-04
  6.0362826005E+01  1.0574940759E-03  8.0792E-05  8.1640E-05  8.1640E-05  8.2602E-05  8.2602E-05  8.0792E-05  1.4174E-04  1.4198E-04  1.4198E-04  1.4174E-04
  6.1362826005E+01  1.0736296529E-03  8.1923E-05  8.2818E-05  8.2818E-05  8.3836E-05  8.3836E-05  8.1923E-05  1.4399E-04  1.4425E-04  1.4425E-04  1.4399E-04
  6.2362826005E+01  1.1088303699E-03  8.4538E-05  8.5479E-05  8.5479E-05  8.6565E-05  8.6565E-05  8.4538E-05  1.4878E-04  1.4905E-04  1.4905E-04  1.4878E-04
  6.3362826005E+01  1.1477498074E-03  8.7428E-05  8.8423E-05  8.8423E-05  8.9583E-05  8.9583E-05  8.7428E-05  1.5408E-04  1.5437E-04  1.5437E-04  1.5408E-04
  6.4362826005E+01  1.1872936342E-03  9.0358E-05  9.1409E-05  9.1409E-05  9.2649E-05  9.2649E-05  9.0358E-05  1.5946E-04  1.5977E-04  1.5977E-04  1.5946E-04
  6.5362826005E+01  1.2274686892E-03  9.3327E-05  9.4440E-05  9.4440E-05  9.5764E-05  9.5764E-05  9.3327E-05  1.6493E-04  1.6527E-04  1.6527E-04  1.6493E-04
  6.6362826005E+01  1.2684866628E-03  9.6351E-05  9.7531E-05  9.7531E-05  9.8943E-05  9.8943E-05  9.6351E-05  1.7052E-04  1.7090E-04  1.7090E-04  1.7052E-04
  6.7362826005E+01  1.3103553999E-03  9.9432E-05  1.0068E-04  1.0068E-04  1.0219E-04  1.0219E-04  9.9432E-05  1.7623E-04  1.7665E-04  1.7665E-04  1.7623E-04
  6.8362826005E+01  1.3530749007E-03  1.0257E-04  1.0390E-04  1.0390E-04  1.0550E-04  1.0550E-04  1.0257E-04  1.8206E-04  1.8252E-04  1.8252E-04  1.8206E-04
  6.9362826005E+01  1.3966451651E-03  1.0576E-04  1.0717E-04  1.0717E-04  1.0887E-04  1.0887E-04  1.0576E-04  1.8801E-04  1.8851E-04  1.8851E-04  1.8801E-04
  7.0362826005E+01  1.4417907967E-03  1.0905E-04  1.1056E-04  1.1056E-04  1.1237E-04  1.1237E-04  1.0905E-04  1.9418E-04  1.9473E-04  1.9473E-04  1.9418E-04
  7.1362826005E+01  1.4858573849E-03  1.1227E-04  1.1385E-04  1.1385E-04  1.1578E-04  1.1578E-04  1.1227E-04  2.0021E-04  2.0082E-04  2.0082E-04  2.0021E-04
  7.2362826005E+01  1.5284327889E-03  1.1537E-04  1.1703E-04  1.1703E-04  1.1908E-04  1.1908E-04  1.1537E-04  2.0604E-04  2.0670E-04  2.0670E-04  2.0604E-04
  7.3362826005E+01  1.5695656828E-03  1.1836E-04  1.2008E-04  1.2008E-04  1.2227E-04  1.2227E-04  1.1836E-04  2.1167E-04  2.1239E-04  2.1239E-04  2.1167E-04
  7.4362826005E+01  1.6097967415E-03  1.2128E-04  1.2306E-04  1.2306E-04  1.2539E-04  1.2539E-04  1.2128E-04  2.1720E-04  2.1796E-04  2.1796E-04  2.1720E-04
  7.5362826005E+01  1.6499547675E-03  1.2420E-04  1.2602E-04  1.2602E-04  1.2850E-04  1.2850E-04  1.2420E-04  2.2273E-04  2.2352E-04  2.2352E-04  2.2273E-04
  7.6362826005E+01  1.6902198020E-03  1.2713E-04  1.2898E-04  1.2898E-04  1.3162E-04  1.3162E-04  1.2713E-04  2.2829E-04  2.2909E-04  2.2909E-04  2.2829E-04
  7.7362826005E+01  1.7320107796E-03  1.3016E-04  1.3205E-04  1.3205E-04  1.3485E-04  1.3485E-04  1.3016E-04  2.3407E-04  2.3487E-04  2.3487E-04  2.3407E-04
  7.8362826005E+01  1.7766303053E-03  1.3340E-04  1.3533E-04  1.3533E-04  1.3831E-04  1.3831E-04  1.3340E-04  2.4024E-04  2.4104E-04  2.4104E-04  2.4024E-04
  7.9362826005E+01  1.8235662756E-03  1.3680E-04  1.3878E-04  1.3878E-04  1.4194E-04  1.4194E-04  1.3680E-04  2.4672E-04  2.4754E-04  2.4754E-04  2.4672E-04
  8.0362826005E+01  1.8924420549E-03  1.4192E-04  1.4392E-04  1.4392E-04  1.4727E-04  1.4727E-04  1.4192E-04  2.5613E-04  2.5697E-04  2.5697E-04  2.5613E-04
  8.1362826005E+01  1.9678966632E-03  1.4753E-04  1.4956E-04  1.4956E-04  1.5312E-04  1.5312E-04  1.4753E-04  2.6644E-04  2.6729E-04  2.6729E-04  2.6644E-04
  8.2362826005E+01  2.0367760195E-03  1.5259E-04  1.5468E-04  1.5468E-04  1.5847E-04  1.5847E-04  1.5259E-04  2.7589E-04  2.7676E-04  2.7676E-04  2.7589E-04
