segment,q_index,combined_path_distance,mode,original_cm-1,symmetry_fixed_cm-1,delta_cm-1
1,16,0.34745800,12,425.589000,425.270900,-0.318100
1,16,0.34745800,13,438.060000,438.032500,-0.027500
1,16,0.34745800,14,455.940200,455.872600,-0.067600
1,16,0.34745800,15,457.218100,457.155000,-0.063100
1,16,0.34745800,16,480.465900,479.966300,-0.499600
1,16,0.34745800,17,489.314000,489.169600,-0.144400
1,16,0.34745800,18,509.214600,508.803600,-0.411000
1,16,0.34745800,19,531.436000,530.918100,-0.517900
1,16,0.34745800,20,533.150900,533.125600,-0.025300
1,16,0.34745800,21,553.056000,552.657500,-0.398500
1,16,0.34745800,22,553.227300,552.670900,-0.556400
1,16,0.34745800,23,570.073800,570.210700,0.136900
1,16,0.34745800,24,608.805300,608.710300,-0.095000
1,16,0.34745800,25,637.697700,637.954900,0.257200
1,16,0.34745800,26,650.095500,650.534400,0.438900
1,16,0.34745800,27,717.684200,716.433400,-1.250800
1,16,0.34745800,28,720.989800,719.869300,-1.120500
1,16,0.34745800,29,737.567800,737.030900,-0.536900
1,16,0.34745800,30,839.126800,839.061800,-0.065000
1,17,0.36917400,1,129.432500,128.836900,-0.595600
1,17,0.36917400,2,140.311400,139.751000,-0.560400
1,17,0.36917400,3,242.584600,242.141600,-0.443000
1,17,0.36917400,4,260.874500,260.786200,-0.088300
1,17,0.36917400,5,305.582100,305.613400,0.031300
1,17,0.36917400,6,309.201400,309.036300,-0.165100
1,17,0.36917400,7,340.271700,340.405600,0.133900
1,17,0.36917400,8,351.080900,350.504300,-0.576600
1,17,0.36917400,9,362.477600,361.990300,-0.487300
1,17,0.36917400,10,393.102700,393.225900,0.123200
1,17,0.36917400,11,396.558500,396.327300,-0.231200
1,17,0.36917400,12,425.778700,425.453800,-0.324900
1,17,0.36917400,13,440.672800,440.623500,-0.049300
1,17,0.36917400,14,456.002600,455.960600,-0.042000
1,17,0.36917400,15,458.967100,458.823800,-0.143300
1,17,0.36917400,16,482.791100,482.283500,-0.507600
1,17,0.36917400,17,489.300200,489.135800,-0.164400
1,17,0.36917400,18,506.037000,505.639300,-0.397700
1,17,0.36917400,19,529.585500,529.565000,-0.020500
1,17,0.36917400,20,530.548100,530.024900,-0.523200
1,17,0.36917400,21,552.057900,551.458000,-0.599900
1,17,0.36917400,22,553.383000,552.954000,-0.429000
1,17,0.36917400,23,570.772700,570.912100,0.139400
1,17,0.36917400,24,608.812700,608.721500,-0.091200
1,17,0.36917400,25,638.172000,638.447200,0.275200
1,17,0.36917400,26,647.896300,648.345500,0.449200
1,17,0.36917400,27,717.929000,716.602000,-1.327000
1,17,0.36917400,28,721.190900,719.992000,-1.198900
1,17,0.36917400,29,740.850000,740.318200,-0.531800
1,17,0.36917400,30,836.548300,836.477200,-0.071100
1,18,0.39089100,1,136.788700,136.189700,-0.599000
1,18,0.39089100,2,148.028500,147.461500,-0.567000
1,18,0.39089100,3,254.794800,254.300600,-0.494200
1,18,0.39089100,4,259.311300,259.208700,-0.102600
1,18,0.39089100,5,301.967300,301.978000,0.010700
1,18,0.39089100,6,305.307400,305.142600,-0.164800
1,18,0.39089100,7,336.958600,337.086300,0.127700
1,18,0.39089100,8,351.034100,350.440400,-0.593700
1,18,0.39089100,9,361.879000,361.361500,-0.517500
1,18,0.39089100,10,393.777200,393.912200,0.135000
1,18,0.39089100,11,396.366300,396.134800,-0.231500
1,18,0.39089100,12,425.829100,425.500500,-0.328600
1,18,0.39089100,13,443.358500,443.283900,-0.074600
1,18,0.39089100,14,454.751400,454.677100,-0.074300
1,18,0.39089100,15,461.412400,461.251500,-0.160900
1,18,0.39089100,16,484.866200,484.363200,-0.503000
1,18,0.39089100,17,488.776200,488.552200,-0.224000
1,18,0.39089100,18,503.390800,503.041400,-0.349400
1,18,0.39089100,19,526.061500,526.046400,-0.015100
1,18,0.39089100,20,529.946800,529.423300,-0.523500
1,18,0.39089100,21,550.927800,550.303400,-0.624400
1,18,0.39089100,22,553.727500,553.256200,-0.471300
1,18,0.39089100,23,571.681700,571.811600,0.129900
1,18,0.39089100,24,608.848800,608.759300,-0.089500
1,18,0.39089100,25,638.416300,638.708900,0.292600
1,18,0.39089100,26,645.528000,645.983100,0.455100
1,18,0.39089100,27,718.179000,716.778400,-1.400600
1,18,0.39089100,28,721.363100,720.086700,-1.276400
1,18,0.39089100,29,744.316900,743.795800,-0.521100
1,18,0.39089100,30,833.829200,833.751100,-0.078100
1,19,0.41260700,1,144.091300,143.492700,-0.598600
1,19,0.41260700,2,155.646700,155.076500,-0.570200
1,19,0.41260700,3,257.774500,257.656600,-0.117900
1,19,0.41260700,4,266.198000,265.646500,-0.551500
1,19,0.41260700,5,298.496300,298.485100,-0.011200
1,19,0.41260700,6,301.445500,301.284400,-0.161100
1,19,0.41260700,7,333.823900,333.938700,0.114800
1,19,0.41260700,8,351.043000,350.432600,-0.610400
1,19,0.41260700,9,361.364400,360.822500,-0.541900
1,19,0.41260700,10,394.563000,394.707700,0.144700
1,19,0.41260700,11,396.101300,395.868500,-0.232800
1,19,0.41260700,12,425.803600,425.473900,-0.329700
1,19,0.41260700,13,446.094800,445.992900,-0.101900
1,19,0.41260700,14,453.084300,452.987200,-0.097100
1,19,0.41260700,15,463.773200,463.591100,-0.182100
1,19,0.41260700,16,486.634300,486.147700,-0.486600
1,19,0.41260700,17,487.102200,486.780600,-0.321600
1,19,0.41260700,18,501.715300,501.449900,-0.265400
1,19,0.41260700,19,522.667800,522.658500,-0.009300
1,19,0.41260700,20,529.570200,529.050600,-0.519600
1,19,0.41260700,21,549.941400,549.294200,-0.647200
1,19,0.41260700,22,554.082200,553.569800,-0.512400
1,19,0.41260700,23,572.780500,572.893000,0.112500
1,19,0.41260700,24,608.929900,608.838700,-0.091200
1,19,0.41260700,25,638.434700,638.743900,0.309200
1,19,0.41260700,26,643.016600,643.475700,0.459100
1,19,0.41260700,27,718.432900,716.962400,-1.470500
1,19,0.41260700,28,721.505500,720.153300,-1.352200
1,19,0.41260700,29,747.942300,747.436300,-0.506000
1,19,0.41260700,30,830.973100,830.886900,-0.086200
1,20,0.43432300,1,151.333400,150.738800,-0.594600
1,20,0.43432300,2,163.162300,162.592400,-0.569900
1,20,0.43432300,3,256.193000,256.058000,-0.135000
1,20,0.43432300,4,275.955200,275.351100,-0.604100
1,20,0.43432300,5,295.255100,295.221800,-0.033300
1,20,0.43432300,6,298.257900,298.096300,-0.161600
1,20,0.43432300,7,331.072500,331.166200,0.093700
1,20,0.43432300,8,351.106700,350.479600,-0.627100
1,20,0.43432300,9,360.921500,360.360700,-0.560800
1,20,0.43432300,10,395.447900,395.512400,0.064500
1,20,0.43432300,11,395.752400,395.604400,-0.148000
1,20,0.43432300,12,425.765600,425.437300,-0.328300
1,20,0.43432300,13,448.857400,448.727600,-0.129800
1,20,0.43432300,14,451.155200,451.043000,-0.112200
1,20,0.43432300,15,465.981000,465.775400,-0.205600
1,20,0.43432300,16,484.020100,483.605100,-0.415000
1,20,0.43432300,17,488.075200,487.615100,-0.460100
1,20,0.43432300,18,501.092200,500.908000,-0.184200
1,20,0.43432300,19,519.505500,519.499500,-0.006000
1,20,0.43432300,20,529.295800,528.786700,-0.509100
1,20,0.43432300,21,549.211800,548.540400,-0.671400
1,20,0.43432300,22,554.440000,553.887900,-0.552100
1,20,0.43432300,23,574.065200,574.154400,0.089200
1,20,0.43432300,24,609.062100,608.964200,-0.097900
1,20,0.43432300,25,638.233800,638.559100,0.325300
1,20,0.43432300,26,640.396200,640.859800,0.463600
1,20,0.43432300,27,718.689400,717.153500,-1.535900
1,20,0.43432300,28,721.617500,720.191700,-1.425800
1,20,0.43432300,29,751.700800,751.213300,-0.487500
1,20,0.43432300,30,827.984200,827.889000,-0.095200
1,21,0.45603900,1,158.507000,157.919900,-0.587100
1,21,0.45603900,2,170.572000,170.005700,-0.566300
1,21,0.45603900,3,254.463300,254.308800,-0.154500
1,21,0.45603900,4,281.371100,280.807000,-0.564100
1,21,0.45603900,5,292.355700,292.301000,-0.054700
1,21,0.45603900,6,298.050200,297.806300,-0.243900
1,21,0.45603900,7,329.083600,329.138200,0.054600
1,21,0.45603900,8,351.222900,350.578900,-0.644000
1,21,0.45603900,9,360.548600,359.974800,-0.573800
1,21,0.45603900,10,395.285900,395.050400,-0.235500
1,21,0.45603900,11,396.452000,396.604500,0.152500
1,21,0.45603900,12,425.774700,425.450300,-0.324400
1,21,0.45603900,13,449.055400,448.936800,-0.118600
1,21,0.45603900,14,451.623000,451.464200,-0.158800
1,21,0.45603900,15,467.986000,467.754300,-0.231700
1,21,0.45603900,16,479.814500,479.338000,-0.476500
1,21,0.45603900,17,489.206600,488.780800,-0.425800
1,21,0.45603900,18,501.093500,500.965100,-0.128400
1,21,0.45603900,19,516.690900,516.682100,-0.008800
1,21,0.45603900,20,528.962300,528.471200,-0.491100
1,21,0.45603900,21,548.845000,548.146700,-0.698300
1,21,0.45603900,22,554.792100,554.202800,-0.589300
1,21,0.45603900,23,575.544200,575.605900,0.061700
1,21,0.45603900,24,609.235500,609.123600,-0.111900
1,21,0.45603900,25,637.712700,638.163700,0.451000
1,21,0.45603900,26,637.822700,638.184500,0.361800
1,21,0.45603900,27,718.946900,717.351200,-1.595700
1,21,0.45603900,28,721.698700,720.202000,-1.496700
1,21,0.45603900,29,755.568400,755.102100,-0.466300
1,21,0.45603900,30,824.867700,824.762300,-0.105400
1,22,0.47775500,1,165.603100,165.026900,-0.576200
1,22,0.47775500,2,177.873000,177.313600,-0.559400
1,22,0.47775500,3,252.457800,252.280700,-0.177100
1,22,0.47775500,4,280.237400,279.798800,-0.438600
1,22,0.47775500,5,289.931200,289.857100,-0.074100
1,22,0.47775500,6,302.172100,301.803800,-0.368300
1,22,0.47775500,7,328.680800,328.644600,-0.036200
1,22,0.47775500,8,351.388700,350.727500,-0.661200
1,22,0.47775500,9,360.259700,359.680800,-0.578900
1,22,0.47775500,10,394.708200,394.465900,-0.242300
1,22,0.47775500,11,397.566600,397.722300,0.155700
1,22,0.47775500,12,425.884800,425.566500,-0.318300
1,22,0.47775500,13,446.846100,446.727300,-0.118800
1,22,0.47775500,14,454.363800,454.177500,-0.186300
1,22,0.47775500,15,469.692300,469.422300,-0.270000
1,22,0.47775500,16,474.896500,474.396100,-0.500400
1,22,0.47775500,17,490.076000,489.689500,-0.386500
1,22,0.47775500,18,501.231900,501.142400,-0.089500
1,22,0.47775500,19,514.363000,514.341800,-0.021200
1,22,0.47775500,20,528.417700,527.951200,-0.466500
1,22,0.47775500,21,548.903600,548.178200,-0.725400
1,22,0.47775500,22,555.127500,554.504000,-0.623500
1,22,0.47775500,23,577.233600,577.264400,0.030800
1,22,0.47775500,24,609.415300,609.279700,-0.135600
1,22,0.47775500,25,635.032200,635.518500,0.486300
1,22,0.47775500,26,637.213400,637.570000,0.356600
1,22,0.47775500,27,719.203800,717.554600,-1.649200
1,22,0.47775500,28,721.748800,720.184800,-1.564000
1,22,0.47775500,29,759.522700,759.079300,-0.443400
1,22,0.47775500,30,821.628500,821.511900,-0.116600
1,23,0.49947100,1,172.609800,172.047700,-0.562100
1,23,0.49947100,2,185.061800,184.512700,-0.549100
1,23,0.49947100,3,250.046900,249.843500,-0.203400
1,23,0.49947100,4,276.000100,275.614500,-0.385600
1,23,0.49947100,5,288.111200,288.020400,-0.090800
1,23,0.49947100,6,305.801500,305.465700,-0.335800
1,23,0.49947100,7,331.163700,330.942000,-0.221700
1,23,0.49947100,8,351.599900,350.921000,-0.678900
1,23,0.49947100,9,360.099200,359.526500,-0.572700
1,23,0.49947100,10,393.991300,393.740100,-0.251200
1,23,0.49947100,11,398.832400,398.988900,0.156500
1,23,0.49947100,12,426.141400,425.830600,-0.310800
1,23,0.49947100,13,444.557600,444.446200,-0.111400
1,23,0.49947100,14,457.053800,456.840800,-0.213000
1,23,0.49947100,15,468.855200,468.317300,-0.537900
1,23,0.49947100,16,471.702300,471.425200,-0.277100
1,23,0.49947100,17,490.747500,490.403100,-0.344400
1,23,0.49947100,18,501.164900,501.107500,-0.057400
1,23,0.49947100,19,512.678900,512.634100,-0.044800
1,23,0.49947100,20,527.573400,527.135000,-0.438400
1,23,0.49947100,21,549.372100,548.622700,-0.749400
1,23,0.49947100,22,555.432600,554.778300,-0.654300
1,23,0.49947100,23,579.151900,579.149000,-0.002900
1,23,0.49947100,24,609.529100,609.358700,-0.170400
1,23,0.49947100,25,632.450900,632.960900,0.510000
1,23,0.49947100,26,636.421500,636.793500,0.372000
1,23,0.49947100,27,719.458300,717.762800,-1.695500
1,23,0.49947100,28,721.768500,720.141000,-1.627500
1,23,0.49947100,29,763.542900,763.123700,-0.419200
1,23,0.49947100,30,818.272600,818.143400,-0.129200
1,24,0.52118700,1,179.514000,178.969200,-0.544800
1,24,0.52118700,2,192.133300,191.597900,-0.535400
1,24,0.52118700,3,247.133300,246.899800,-0.233500
1,24,0.52118700,4,270.760200,270.387500,-0.372700
1,24,0.52118700,5,286.989400,286.885000,-0.104400
1,24,0.52118700,6,306.552400,306.310500,-0.241900
1,24,0.52118700,7,336.654500,336.210400,-0.444100
1,24,0.52118700,8,351.850900,351.153900,-0.697000
1,24,0.52118700,9,360.181900,359.634400,-0.547500
1,24,0.52118700,10,393.113000,392.849600,-0.263400
1,24,0.52118700,11,400.301700,400.457600,0.155900
1,24,0.52118700,12,426.580700,426.277600,-0.303100
1,24,0.52118700,13,442.193900,442.098200,-0.095700
1,24,0.52118700,14,459.664000,459.425800,-0.238200
1,24,0.52118700,15,463.152900,462.592400,-0.560500
1,24,0.52118700,16,472.673900,472.387700,-0.286200
1,24,0.52118700,17,491.289100,490.987700,-0.301400
1,24,0.52118700,18,500.706200,500.675100,-0.031100
1,24,0.52118700,19,511.752800,511.676800,-0.076000
1,24,0.52118700,20,526.423200,526.013900,-0.409300
1,24,0.52118700,21,550.155900,549.388900,-0.767000
1,24,0.52118700,22,555.691000,555.009600,-0.681400
1,24,0.52118700,23,581.313400,581.274900,-0.038500
1,24,0.52118700,24,609.452700,609.237200,-0.215500
1,24,0.52118700,25,630.110700,630.653000,0.542300
1,24,0.52118700,26,635.466100,635.854000,0.387900
1,24,0.52118700,27,719.708100,717.974500,-1.733600
1,24,0.52118700,28,721.758500,720.071700,-1.686800
1,24,0.52118700,29,767.609900,767.215500,-0.394400
1,24,0.52118700,30,814.805800,814.662900,-0.142900
1,25,0.54290400,1,186.299600,185.775000,-0.524600
1,25,0.54290400,2,199.076900,198.558900,-0.518000
1,25,0.54290400,3,243.683600,243.416200,-0.267400
1,25,0.54290400,4,265.074700,264.698400,-0.376300
1,25,0.54290400,5,286.598000,286.482900,-0.115100
1,25,0.54290400,6,305.343000,305.160800,-0.182200
1,25,0.54290400,7,343.302700,342.662300,-0.640400
1,25,0.54290400,8,352.135100,351.419500,-0.715600
1,25,0.54290400,9,360.815400,360.323900,-0.491500
1,25,0.54290400,10,392.042600,391.762900,-0.279700
1,25,0.54290400,11,402.057700,402.211000,0.153300
1,25,0.54290400,12,427.229200,426.932500,-0.296700
1,25,0.54290400,13,439.720100,439.649500,-0.070600
1,25,0.54290400,14,457.031600,456.468800,-0.562800
1,25,0.54290400,15,462.164600,461.902600,-0.262000
1,25,0.54290400,16,473.488600,473.183100,-0.305500
1,25,0.54290400,17,491.764700,491.505700,-0.259000
1,25,0.54290400,18,499.865700,499.849900,-0.015800
1,25,0.54290400,19,511.557600,511.450400,-0.107200
1,25,0.54290400,20,525.019100,524.638600,-0.380500
1,25,0.54290400,21,551.121000,550.343600,-0.777400
1,25,0.54290400,22,555.884800,555.180200,-0.704600
1,25,0.54290400,23,583.722300,583.647000,-0.075300
1,25,0.54290400,24,609.006900,608.743700,-0.263200
1,25,0.54290400,25,628.202100,628.778800,0.576700
1,25,0.54290400,26,634.371100,634.775400,0.404300
1,25,0.54290400,27,719.950800,718.188300,-1.762500
1,25,0.54290400,28,721.720400,719.978300,-1.742100
1,25,0.54290400,29,771.706000,771.336700,-0.369300
1,25,0.54290400,30,811.235200,811.077400,-0.157800
1,26,0.56462000,1,192.946000,192.444600,-0.501400
1,26,0.56462000,2,205.864400,205.368500,-0.495900
1,26,0.56462000,3,239.742000,239.436500,-0.305500
1,26,0.56462000,4,259.134600,258.746400,-0.388200
1,26,0.56462000,5,286.903100,286.779900,-0.123200
1,26,0.56462000,6,303.250800,303.096000,-0.154800
1,26,0.56462000,7,348.979700,348.173900,-0.805800
1,26,0.56462000,8,352.443800,351.708700,-0.735100
1,26,0.56462000,9,362.761000,362.346100,-0.414900
1,26,0.56462000,10,390.734200,390.433300,-0.300900
1,26,0.56462000,11,404.220300,404.367700,0.147400
1,26,0.56462000,12,428.105200,427.811700,-0.293500
1,26,0.56462000,13,437.026600,436.991300,-0.035300
1,26,0.56462000,14,450.901100,450.340500,-0.560600
1,26,0.56462000,15,464.522000,464.238900,-0.283100
1,26,0.56462000,16,473.938200,473.617300,-0.320900
1,26,0.56462000,17,492.228600,492.010500,-0.218100
1,26,0.56462000,18,498.799400,498.786200,-0.013200
1,26,0.56462000,19,511.939100,511.804200,-0.134900
1,26,0.56462000,20,523.435000,523.082900,-0.352100
1,26,0.56462000,21,552.138200,551.356700,-0.781500
1,26,0.56462000,22,555.995200,555.271200,-0.724000
1,26,0.56462000,23,586.366600,586.254300,-0.112300
1,26,0.56462000,24,608.000800,607.702000,-0.298800
1,26,0.56462000,25,626.921900,627.521000,0.599100
1,26,0.56462000,26,633.165500,633.587300,0.421800
1,26,0.56462000,27,720.183200,718.402300,-1.780900
1,26,0.56462000,28,721.656400,719.862700,-1.793700
1,26,0.56462000,29,775.815000,775.470600,-0.344400
1,26,0.56462000,30,807.567900,807.393900,-0.174000
1,27,0.58633600,1,199.424500,198.949600,-0.474900
1,27,0.58633600,2,212.402500,211.937100,-0.465400
1,27,0.58633600,3,235.457300,235.106400,-0.350900
1,27,0.58633600,4,253.034400,252.629200,-0.405200
1,27,0.58633600,5,287.826000,287.696700,-0.129300
1,27,0.58633600,6,300.799800,300.656200,-0.143600
1,27,0.58633600,7,352.164300,351.295800,-0.868500
1,27,0.58633600,8,352.769300,352.010100,-0.759200
1,27,0.58633600,9,366.791600,366.392800,-0.398800
1,27,0.58633600,10,389.118400,388.790600,-0.327800
1,27,0.58633600,11,406.945400,407.079800,0.134400
1,27,0.58633600,12,429.222400,428.926700,-0.295700
1,27,0.58633600,13,433.857800,433.860900,0.003100
1,27,0.58633600,14,445.171300,444.623700,-0.547600
1,27,0.58633600,15,466.702100,466.400600,-0.301500
1,27,0.58633600,16,473.990400,473.658500,-0.331900
1,27,0.58633600,17,492.725200,492.545900,-0.179300
1,27,0.58633600,18,497.671100,497.650000,-0.021100
1,27,0.58633600,19,512.735900,512.575500,-0.160400
1,27,0.58633600,20,521.745400,521.421500,-0.323900
1,27,0.58633600,21,553.108300,552.327700,-0.780600
1,27,0.58633600,22,556.003600,555.263400,-0.740200
1,27,0.58633600,23,589.215400,589.067100,-0.148300
1,27,0.58633600,24,606.334400,606.024200,-0.310200
1,27,0.58633600,25,626.372500,626.971300,0.598800
1,27,0.58633600,26,631.885400,632.326300,0.440900
1,27,0.58633600,27,720.400900,718.614700,-1.786200
1,27,0.58633600,28,721.570500,719.726800,-1.843700
1,27,0.58633600,29,779.922000,779.602100,-0.319900
1,27,0.58633600,30,803.811800,803.620300,-0.191500
1,28,0.60805200,1,205.692200,205.247100,-0.445100
1,28,0.60805200,2,218.260800,217.849700,-0.411100
1,28,0.60805200,3,231.332400,230.913600,-0.418800
1,28,0.60805200,4,246.842100,246.415900,-0.426200
1,28,0.60805200,5,289.267300,289.133900,-0.133400
1,28,0.60805200,6,298.236700,298.097100,-0.139600
1,28,0.60805200,7,353.067200,352.307200,-0.760000
1,28,0.60805200,8,353.359700,352.486200,-0.873500
1,28,0.60805200,9,371.994600,371.564600,-0.430000
1,28,0.60805200,10,387.091000,386.730800,-0.360200
1,28,0.60805200,11,410.393600,410.504200,0.110600
1,28,0.60805200,12,429.823900,429.846600,0.022700
1,28,0.60805200,13,430.597800,430.291200,-0.306600
1,28,0.60805200,14,440.408900,439.907100,-0.501800
1,28,0.60805200,15,468.668000,468.351400,-0.316600
1,28,0.60805200,16,473.641500,473.303100,-0.338400
1,28,0.60805200,17,493.289000,493.145700,-0.143300
1,28,0.60805200,18,496.584500,496.548200,-0.036300
1,28,0.60805200,19,513.836700,513.650800,-0.185900
1,28,0.60805200,20,520.017000,519.721400,-0.295600
1,28,0.60805200,21,553.966800,553.190800,-0.776000
1,28,0.60805200,22,555.892600,555.138500,-0.754100
1,28,0.60805200,23,592.218400,592.035700,-0.182700
1,28,0.60805200,24,604.066600,603.767300,-0.299300
1,28,0.60805200,25,626.495900,627.074700,0.578800
1,28,0.60805200,26,630.575800,631.037700,0.461900
1,28,0.60805200,27,720.595900,718.823300,-1.772600
1,28,0.60805200,28,721.470000,719.572800,-1.897200
1,28,0.60805200,29,784.012900,783.716900,-0.296000
1,28,0.60805200,30,799.975100,799.765000,-0.210100
1,29,0.62976800,1,211.665200,211.255000,-0.410200
1,29,0.62976800,2,220.690600,220.357700,-0.332900
1,29,0.62976800,3,230.185400,229.675800,-0.509600
1,29,0.62976800,4,240.642800,240.191100,-0.451700
1,29,0.62976800,5,291.124900,290.988800,-0.136100
1,29,0.62976800,6,295.702400,295.564100,-0.138300
1,29,0.62976800,7,353.356200,352.574800,-0.781400
1,29,0.62976800,8,353.652000,352.806500,-0.845500
1,29,0.62976800,9,376.986200,376.545100,-0.441100
1,29,0.62976800,10,384.505400,384.109000,-0.396400
1,29,0.62976800,11,414.648900,414.725300,0.076400
1,29,0.62976800,12,424.879000,424.902600,0.023600
1,29,0.62976800,13,432.261500,431.933800,-0.327700
1,29,0.62976800,14,436.887300,436.458900,-0.428400
1,29,0.62976800,15,470.381700,470.054200,-0.327500
1,29,0.62976800,16,472.905800,472.565200,-0.340600
1,29,0.62976800,17,493.944900,493.834300,-0.110600
1,29,0.62976800,18,495.590700,495.533800,-0.056900
1,29,0.62976800,19,515.168600,514.956400,-0.212200
1,29,0.62976800,20,518.309400,518.041900,-0.267500
1,29,0.62976800,21,554.677200,553.910600,-0.766600
1,29,0.62976800,22,555.648200,554.879800,-0.768400
1,29,0.62976800,23,595.306600,595.091400,-0.215200
1,29,0.62976800,24,601.361100,601.085100,-0.276000
1,29,0.62976800,25,627.129800,627.680700,0.550900
1,29,0.62976800,26,629.294600,629.779400,0.484800
1,29,0.62976800,27,720.749400,719.025800,-1.723600
